product_url,brand,breadcrumbs,care_instruction,country_of_origin,description,dimensions,fabric_composition,fit,net_quantity,regular_price,selling_price,sku,title
https://styleunion.in/products/regular-fit-solid-mid-rise-trackpants-pflw00002?variant=46284006654201,Style Union,Home > AirPant™ 25 - Air Dry® Stretchable & Secure Mobile Pocket Jogger’s - Travel Friendly-Ready To Move,Machine Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.,India,"Experience unparalleled comfort and style with our AirPant™ 25 joggers. Designed for the modern traveler, these joggers offer a perfect blend of functionality and fashion. The stretchable fabric ensures freedom of movement, making them ideal for any adventure. Whether you're exploring a new city or lounging at home, these joggers are your go-to choice for effortless style and comfort.\n      \n        \nStretchable Fabric: Enjoy unrestricted movement with our elastomultiester blend, perfect for active lifestyles.\n        \nSecure Mobile Pocket: Keep your essentials safe and accessible with a dedicated pocket, eliminating the worry of losing your phone.\n        \nTravel Friendly: Lightweight and easy to pack, these joggers are a must-have for any trip.\n        \nMid Rise Waist: Provides a comfortable fit that stays in place, no matter the activity.\n      \n      Perfect for travel, workouts, or casual outings, these joggers adapt to your lifestyle, offering a sleek look without compromising on comfort.","S, M, L, XL, XXL",Polyester (100% Elastomultiester),Regular Fit,1,₹799,₹799,8909001652558,AirPant™ 25 - Air Dry® Stretchable & Secure Mobile Pocket Jogger’s - Travel Friendly-Ready To Move
https://styleunion.in/products/printed-below-knee-shirt-collar-flared-kurta-emfk00083?variant=46284107383033,Style Union,Home > Printed Below Knee Shirt Collar Flared Kurta,Hand Wash 30°C. Do Not Bleach. Wash Separately. Hang Dry In Shade. Hot Iron. Do Not Dry Clean. Do Not Iron On Embellishment. This Garment Has A Tendency To Fade.,India,"Experience the perfect blend of comfort and style with our Printed Below Knee Shirt Collar Flared Kurta. This kurta is designed to offer a graceful silhouette while ensuring you stay comfortable throughout the day. The soft, breathable fabric keeps you cool and at ease, making it an ideal choice for any occasion. \n      \n        \nComfortable Fabric: The viscose cotton flex blend provides a soft touch against the skin, ensuring all-day comfort.\n        \nStylish Design: The printed pattern and flared cut add a touch of elegance and flair to your wardrobe.\n        \nPractical Pockets: Includes a convenient pocket for carrying essentials, adding functionality to fashion.\n        \nVersatile Wear: Perfect for casual outings, work, or social gatherings, this kurta adapts to your lifestyle effortlessly.\n      \n      Let this kurta be your go-to choice for a chic and comfortable look, whether you're heading to a brunch or a casual day at work.","S, M, L, XL, XXL","Viscose Cotton Flex (58% Viscose, 32% Cotton, 10% Flex)",Flare Fit,1,₹899,₹899,8909001610145,Printed Below Knee Shirt Collar Flared Kurta
https://styleunion.in/products/printed-v-neck-notch-collar-kurta-iest00237?variant=46723564110073,Style Union,Home > Printed V Neck Notch Collar Kurta,Hand Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Line Dry. Do Not Iron On Embellishment. Cool Iron. Do Not Dry Clean.,India,"Experience the perfect blend of comfort and style with our Printed V Neck Kurta. Crafted from 100% Rayon, this kurta offers a soft touch against your skin, making it ideal for all-day wear. The vibrant printed pattern adds a splash of color to your wardrobe, while the knee-length design ensures a versatile look that can be dressed up or down.\n      \n        \nComfortable Fabric: The 100% Rayon fabric provides a lightweight and breathable feel, perfect for warm weather.\n        \nStylish Design: The V Neck and printed pattern create a chic and modern look, suitable for both casual outings and special occasions.\n        \nPractical Pockets: Includes a convenient pocket for carrying small essentials, adding functionality to fashion.\n        \nVersatile Length: Knee-length cut offers a flattering silhouette that pairs well with leggings or jeans.\n      \n      Whether you're heading to a brunch with friends or a casual day at work, this kurta is your go-to choice for effortless elegance and comfort.","S, M, L, XL, XXL",100% Rayon,Straight Fit,1,₹399,₹399,8909001941270,Printed V Neck Notch Collar Kurta
https://styleunion.in/products/regular-fit-graphic-lounge-t-shirt-wsto00028?variant=46284364808441,Style Union,Home > Knitted Graphic Lounge T-Shirt,Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Do Not Iron On Embellishment. Warm Iron. Do Not Dry Clean,India,"This printed pattern t-shirt has a crew neck and short sleeve. Made from cotton, it is soft and comfortable to wear.","XS, S, M, L, XL, XXL",Cotton,Regular Fit,1,₹299,₹299,8909001459768,Knitted Graphic Lounge T-Shirt
https://styleunion.in/products/structured-crew-neck-oversize-ranger-tee-exct00030?variant=46723561357561,Style Union,Home > Structured Crew Neck Oversize Ranger Tee,Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dryclean.,India,"Experience the ultimate in comfort and style with our Structured Crew Neck Oversize Ranger Tee. Made from 100% cotton, this t-shirt offers a soft, breathable feel that keeps you comfortable all day long. Its oversize fit provides a relaxed, easygoing vibe, perfect for casual outings or lounging at home.\n      \n        \nComfortable Fabric: The 100% cotton fabric ensures a soft touch against your skin, making it ideal for all-day wear.\n        \nBreathable Knit: The knit weave allows for excellent airflow, keeping you cool and comfortable even in warm weather.\n        \nVersatile Style: The solid pattern and crew neck design make it easy to pair with any outfit, offering endless styling possibilities.\n        \nEffortless Fit: The oversize fit provides a modern, laid-back look that is both trendy and comfortable.\n      \n      Whether you're heading out for a casual day with friends or enjoying a relaxed day at home, this t-shirt is your go-to choice for effortless style and comfort.","XS, S, M, L, XL, XXL",100% Cotton,Oversize,1,₹599,₹599,8909001933497,Structured Crew Neck Oversize Ranger Tee
https://styleunion.in/products/girls-solid-full-length-joggers-gbtm00056?variant=47081418785017,Style Union,Home > Girls Solid Cotton Joggers,Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.,India,"Discover the perfect blend of comfort and style with our Girls Solid Full Length Joggers. Crafted from 100% cotton, these joggers offer a soft and breathable experience, ensuring your little one stays comfortable all day long. The solid pattern provides a versatile look that can be dressed up or down, making it a staple in any wardrobe. With a mid-rise waist and ample pocket space, these joggers are as functional as they are fashionable.\n      \n        \nSoft Cotton Fabric: Ensures all-day comfort and breathability, perfect for active days.\n        \nSolid Pattern: Offers a versatile look that pairs effortlessly with any top.\n        \nMid Rise Waist: Provides a comfortable fit that stays in place during play.\n        \nAmple Pockets: Eight pockets provide plenty of space for essentials, making these joggers practical for everyday wear.\n      \n      Whether she's heading to school, a playdate, or just lounging at home, these joggers are the ideal choice for any occasion. Let her express her style with ease and comfort.","2 YRS, 4 YRS, 6 YRS, 8 YRS, 10 YRS, 12 YRS, 14 YRS",100% Cotton,Regular Fit,1,₹699,₹699,8909001744024,Girls Solid Cotton Joggers
https://styleunion.in/products/boys-graphic-crew-neck-graphitee-enjoy-the-yay-moments-t-shirt-bgt00127?variant=46284180881657,Style Union,Home > Boys Graphic Crew Neck Graphitee Enjoy The Yay Moments T-Shirt,Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.,India,"Experience the joy of comfort and style with our Boys Graphic Crew Neck T-Shirt. Made from 100% cotton, this tee offers a soft touch against the skin, ensuring all-day comfort for your little one. The vibrant graphic pattern adds a playful touch, perfect for expressing personality and enjoying those ""YAY"" moments. \n      \n        \n100% Cotton: Provides a breathable and soft feel, keeping your child comfortable throughout the day.\n        \nKnit Weave: Offers flexibility and ease of movement, ideal for active play.\n        \nGraphic Pattern: Adds a fun and trendy element, making it a favorite for casual outings or playdates.\n        \nCrew Neck: Classic design that pairs well with any outfit, offering a timeless look.\n        \nHalf Sleeve: Perfect for warm weather, providing coverage while keeping cool.\n      \n      This versatile T-shirt is perfect for everyday wear, whether it's a day at school, a weekend adventure, or simply lounging at home. Let your child enjoy the freedom and fun this tee brings to their wardrobe.","1 YRS, 2 YRS, 4 YRS, 6 YRS, 8 YRS, 10 YRS, 12 YRS, 14 YRS",100% Cotton,Regular Fit,1,₹149,₹149,8909001631331,Boys Graphic Crew Neck Graphitee Enjoy The Yay Moments T-Shirt
https://styleunion.in/products/regular-fit-graphic-t-shirt-esgt00002?variant=46284876087545,Style Union,Home > Regular Fit Graphic T-Shirt,Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean,India,"This graphic pattern t-shirt has a crew neck and half sleeve. Made from cotton, it is soft and comfortable to wear.","XS, S, M, L, XL, XXL",Cotton,Regular Fit,1,₹199,₹199,8909001333525,Regular Fit Graphic T-Shirt
https://styleunion.in/products/regular-fit-solid-full-length-mid-rise-joggers-bftp00027?variant=46392870600953,Style Union,Home > Boys Full Length Solid Pop Jog Cargo Pocket Fashion Jogger,Machine Wash 40°C.\n        Wash Dark Colours Separately.\n        Do Not Bleach.\n        Tumble Dry Low.\n        Warm Iron.\n        Do Not Dry Clean.\n        Do Not Iron On Embellishment.,India,"Experience the ultimate in comfort and style with these joggers, crafted from 100% cotton for a soft and breathable feel. Perfect for active days or relaxed weekends, these joggers offer a versatile addition to any wardrobe.\n      \n        \n100% Cotton: Enjoy the natural softness and breathability that keeps you comfortable all day long.\n        \nKnit Weave: Provides a flexible fit that moves with you, ensuring ease of movement.\n        \nSolid Pattern: A classic look that pairs effortlessly with any top, making outfit choices a breeze.\n        \nMid Rise: Offers a comfortable fit that sits just right on the waist.\n        \nFour Pockets: Keep essentials close at hand with ample storage space.\n      \n      Whether for school, play, or lounging at home, these joggers are designed to fit seamlessly into your child's everyday life.","1 YRS, 2 YRS, 4 YRS, 6 YRS, 8 YRS, 10 YRS, 12 YRS, 14 YRS",100% Cotton,Regular Fit,1,₹499,₹499,8909001793992,Boys Full Length Solid Pop Jog Cargo Pocket Fashion Jogger
https://styleunion.in/products/knee-length-isabella-sleeveless-flared-shirt-dress-with-tie-up-belt-wd00282?variant=46634796417273,Style Union,Home > Isabella Flared Dress With Tie Up Belt,Hand Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Line Dry. Do Not Iron On Embellishment. Cool Iron. Do Not Dry Clean.,India,"Step into a world of elegance and comfort with the Isabella Flared Dress. Crafted from high-quality polyester, this dress offers a luxurious feel against your skin while ensuring durability and easy maintenance. The floral pattern adds a touch of femininity, making it perfect for both casual outings and special occasions. The sleeveless design and shirt collar provide a modern twist to a classic silhouette, allowing you to express your unique style effortlessly.\n\n      \n        \nFloral Pattern: Embrace your feminine side with a design that exudes charm and grace.\n        \nFlare Fit: Enjoy a flattering silhouette that accentuates your waist and flows beautifully.\n        \nShirt Collar: Adds a sophisticated touch, making it versatile for both day and night events.\n        \nEasy Care: Made from polyester, this dress is not only stylish but also easy to maintain.\n      \n\n      Whether you're attending a garden party or enjoying a day out with friends, the Isabella Flared Dress is your go-to choice for a look that's both chic and comfortable.","XS, S, M, L, XL",100% Polyester,Flare Fit,1,₹799,₹799,8909001738313,Isabella Flared Dress With Tie Up Belt
https://styleunion.in/products/embellished-poly-silk-dupatta-fdu00041?variant=47009479786745,Style Union,Home > Embellished Poly Silk Dupatta,Hand Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Line Dry. Do Not Iron On Embellishment. Cool Iron. Do Not Dry Clean.,India,"Wrap yourself in elegance with our Embellished Poly Silk Dupatta, a perfect blend of comfort and style. This dupatta is crafted from 100% polyester, offering a luxurious feel and a stunning drape that enhances any outfit. The intricate embellishments add a touch of glamour, making it a versatile accessory for both casual and formal occasions.\n      \n        \nLuxurious Fabric: The 100% polyester fabric provides a silky touch and a beautiful sheen, elevating your look effortlessly.\n        \nIntricate Embellishments: Adds a touch of sophistication and sparkle, perfect for special occasions or adding flair to everyday wear.\n        \nVersatile Length: The regular length allows for easy styling, whether draped over the shoulders or wrapped around the neck.\n        \nEasy Care: Designed for convenience, this dupatta is easy to maintain, ensuring it remains a staple in your wardrobe.\n      \n      Whether you're attending a festive celebration or simply want to add a touch of elegance to your daily ensemble, this dupatta is your go-to accessory. Its timeless design and versatile nature make it a must-have for every wardrobe.",FS,100% Polyester,,1,₹699,₹699,8909001958711,Embellished Poly Silk Dupatta
